name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,
"n_ridge_1aabb               ",131.236,33.208,131.109,33.102,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"n_ridge_1aba                ",131.109,33.102,130.917,32.959,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"n_ridge_1abb                ",130.917,32.959,130.829,32.908,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"n_ridge_2a                  ",121.776,24.283,121.917,24.812,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_2baaaaa             ",121.917,24.812,122.486,24.909,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_2baaaab             ",122.486,24.909,123.194,24.854,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_2baaab              ",123.194,24.854,123.717,24.895,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_2baab               ",123.717,24.895,123.785,24.909,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_2bab                ",123.785,24.909,124.686,25.143,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_2bb                 ",124.686,25.143,124.671,25.473,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aaaaaaa            ",124.671,25.473,125.732,25.652,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aaaaaab            ",125.732,25.652,125.64,25.914,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aaaaaba            ",125.64,25.914,126.101,26.135,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aaaaabb            ",126.101,26.135,126.363,26.369,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aaaab              ",126.363,26.369,126.439,26.52,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aaab               ",126.439,26.52,126.809,26.823,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aabaa              ",126.809,26.823,126.752,26.972,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aababa             ",126.752,26.972,126.885,27.154,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aababb             ",126.885,27.154,127.408,27.484,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"n_ridge_3aabb               ",127.408,27.484,127.325,27.643,90,100,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"na-e                        ",285.123,83.254,268.64,12.88,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"neodaniaaa                  ",137.2,35.203,137.158,35.27,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"neodaniaab                  ",137.158,35.27,136.89,35.428,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"neodaniaba                  ",136.89,35.428,136.713,35.52,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"neodaniabb                  ",136.713,35.52,136.55,35.726,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"neodanib                    ",136.55,35.726,136.375,35.886,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"neryu                       ",130,26.986,128.531,28.366,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"nktz2                       ",136.898,36.211,136.375,35.886,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"nktz3                       ",136.375,35.886,136.133,35.711,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"nnktzaa                     ",138.334,36.727,138.226,36.671,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"nnktzab                     ",138.226,36.671,138.121,36.611,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"nnktzb                      ",138.121,36.611,137.843,36.562,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"nw-izua                     ",138.974,35.377,138.834,35.354,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"nw-izub                     ",138.834,35.354,138.547,35.297,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"nwhonshu-sojaa              ",141.276,46.92,140.425,46.024,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"ok_eu_1                     ",144.88,65.161,142.201,68.038,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"ok_eu_2ab                   ",142.376,54.096,141.439,56.281,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"ok_eu_2baa                  ",141.439,56.281,142.007,59.925,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"ok_eu_2bab                  ",142.007,59.925,146.852,61.85,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"ok_eu_2bb                   ",146.852,61.85,144.88,65.161,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"okhostk1                    ",162.646,56.387,164.025,55.235,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"okin-yang                   ",129.107,31.359,129.337,31.861,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"okinawa_connaaa             ",127.325,27.643,128.531,28.366,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"okinawa_connaab             ",128.531,28.366,128.316,28.698,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"okinawa_connab              ",128.316,28.698,129.044,29.346,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"okinawa_connbaaa            ",129.044,29.346,128.65,29.879,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"okinawa_connbaaba           ",128.65,29.879,128.875,30.087,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"okinawa_connbaabb           ",128.875,30.087,128.843,30.35,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"okinawa_connbab             ",128.843,30.35,128.905,30.662,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"okinawa_connbb              ",128.905,30.662,129.107,31.359,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"pac-s                       ",158.7,-59.8,242.88,-54.28,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"pac_12aaa                   ",147.688,19.393,147.853,17.156,25,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_12aab                   ",147.853,17.156,146.863,13.258,155,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_12abaa                  ",146.863,13.258,141.543,10.92,155,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_12abab                  ",141.543,10.92,138.75,10.789,155,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_12abba                  ",138.75,10.789,137.12,7.497,155,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_12abbb                  ",137.12,7.497,134.488,6.837,155,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_12b                     ",134.488,6.837,132.7,3.746,155,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_19                      ",127.104,4.015,127.998,1.218,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_20a                     ",127.998,1.218,132.425,0.416,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_20b                     ",132.425,0.416,152.121,-2.852,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_22                      ",152.121,-2.852,164.629,-9.718,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_23                      ",164.629,-9.718,167.905,-16.076,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_24a                     ",167.905,-16.076,185.84,-15.18,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_crossa                  ",242.88,-54.28,253.92,18.86,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_crossb                  ",222.518,58.648,253.92,18.86,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_na_6aa                  ",214.594,59.586,217.715,60.5,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_na_6aba                 ",217.715,60.5,220.258,60.336,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_na_6abb                 ",220.258,60.336,222.518,58.648,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_na_6b                   ",204.236,54.617,208.477,56.234,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_na_7a                   ",208.477,56.234,212.105,57.523,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_na_7b                   ",212.105,57.523,214.594,59.586,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_1aaaaaa             ",142.063,34.129,142.204,34.71,160,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1aaaaab             ",142.204,34.71,142.263,35.11,160,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1aaaab              ",142.263,35.11,142.343,35.391,160,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1aaaba              ",142.343,35.391,142.474,35.827,160,100,0,0,0,0,0,0,0,0,18,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1aaabb              ",142.474,35.827,142.743,36.236,160,100,0,0,0,0,0,0,0,0,23,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1aab                ",142.743,36.236,143.361,37.021,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1ab                 ",143.361,37.021,143.644,37.612,160,100,0,0,0,0,0,0,0,0,31,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1baaa               ",143.644,37.612,143.861,38.214,160,100,0,0,0,0,0,0,0,0,60,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1baab               ",143.861,38.214,143.926,38.414,160,100,0,0,0,0,0,0,0,0,65,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1babaa              ",143.926,38.414,144.005,38.604,160,100,0,0,0,0,0,0,0,0,55,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1babab              ",144.005,38.604,144.058,38.738,160,100,0,0,0,0,0,0,0,0,40,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1babb               ",144.058,38.738,144.155,39.074,160,100,0,0,0,0,0,0,0,0,35,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1bbaa               ",144.155,39.074,144.222,39.464,160,100,0,0,0,0,0,0,0,0,20,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1bbab               ",144.222,39.464,144.288,40.036,160,100,0,0,0,0,0,0,0,0,22,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1bbba               ",144.288,40.036,144.466,40.488,160,100,0,0,0,0,0,0,0,0,30,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_1bbbb               ",144.466,40.488,144.65,40.994,160,100,0,0,0,0,0,0,0,0,30,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_2aaaaaa             ",144.65,40.994,144.878,41.202,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_2aaaaab             ",144.878,41.202,145.187,41.381,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_2aaaab              ",145.187,41.381,145.832,41.649,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_2aaab               ",145.832,41.649,146.738,42.101,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,
"pac_sub_2aabaa              ",146.738,42.101,147.331,42.401,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2aabab              ",147.331,42.401,147.706,42.695,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2aabb               ",147.706,42.695,149.764,43.952,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2aba                ",149.764,43.952,152.59,45.316,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2abb                ",152.59,45.316,153.515,45.887,160,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2baa                ",153.515,45.887,155.45,47.516,160,100,0,0,0,0,0,0,0,0,40,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2baba               ",155.45,47.516,157.083,48.699,160,100,0,0,0,0,0,0,0,0,45,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2babba              ",157.083,48.699,158.114,49.543,160,100,0,0,0,0,0,0,0,0,40,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2babbb              ",158.114,49.543,159.156,50.152,160,100,0,0,0,0,0,0,0,0,35,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2bba                ",159.156,50.152,160.596,51.477,160,100,0,0,0,0,0,0,0,0,35,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2bbba               ",160.596,51.477,160.961,52.168,160,100,0,0,0,0,0,0,0,0,35,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2bbbbaa             ",160.961,52.168,161.556,52.648,160,100,0,0,0,0,0,0,0,0,35,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2bbbbab             ",161.556,52.648,162.444,52.977,160,100,0,0,0,0,0,0,0,0,35,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2bbbbba             ",162.444,52.977,163.251,54.277,160,100,0,0,0,0,0,0,0,0,35,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"pac_sub_2bbbbbb             ",163.251,54.277,164.025,55.235,160,100,0,0,0,0,0,0,0,0,35,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_11                 ",146.646,21.476,147.688,19.393,25,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_1aaaa              ",142.063,34.129,142.11,33.371,25,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_1aaab              ",142.11,33.371,142.149,32.615,25,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_1aab               ",142.149,32.615,142.235,31.132,25,100,0,0,0,0,0,0,0,0,50,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_1aba               ",142.235,31.132,142.762,29.117,25,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_1abb               ",142.762,29.117,143.288,27.102,25,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_1ba                ",143.288,27.102,143.046,24.954,155,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_1bb                ",143.046,24.954,144.018,23.88,25,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"phil_pac_2                  ",144.018,23.88,146.646,21.476,25,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"ps-aus                      ",132.7,3.746,132.425,0.416,155,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"rryu-taiwa                  ",122.975,23.434,122.205,23.808,155,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"rryu-taiwb                  ",122.205,23.808,121.776,24.283,155,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"ryukyu-s                    ",125.631,23.384,124.686,25.143,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"sagang_1aaa                 ",96.125,14.101,96.036,18.593,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"sagang_1aab                 ",96.036,18.593,95.713,23.65,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"sagang_1ab                  ",97.225,28.023,95.713,23.65,90,100,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,
"sakashitaa                  ",137.684,35.449,137.228,35.837,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"sakashitaba                 ",137.228,35.837,137.039,35.97,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"sakashitabb                 ",137.039,35.97,136.898,36.211,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"sakhalinw                   ",142.639,48.782,142.376,54.096,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"salekina                    ",141.276,46.92,142.639,48.782,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"sekiyaa                     ",139.879,36.85,139.852,36.27,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"sekiyab                     ",139.852,36.27,139.72,35.935,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"shimabara_newaaa            ",130.829,32.908,130.648,32.824,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"shimabara_newaaba           ",130.648,32.824,130.527,32.801,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"shimabara_newaabb           ",130.527,32.801,130.261,32.756,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"shimabara_newab             ",130.261,32.756,129.818,32.63,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"shimabara_newb              ",129.818,32.63,129.584,32.324,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"shokknhonconnaa             ",141.191,42.472,140.953,42.419,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"shokknhonconnab             ",140.953,42.419,140.808,42.375,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"soj-whokk-connaa            ",139.381,44.299,139.54,44.537,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"soj-whokk-connab            ",139.54,44.537,139.723,44.907,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"soj-whokk-connb             ",139.723,44.907,140.425,46.024,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"sshore-hokkaaa              ",143.313,41.994,142.923,42.16,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
"sshore-hokkaab              ",142.923,42.16,142.406,42.334,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,
